OBJECTID,GR,Nome_Estado,Codigo_Municipio,Nome_municipio,Pop_Total,Leitos_UTI_Total,Leitos_UTI_100mil_hab_Ind,Leitos_UTI_SUS_Total,Leitos_UTI_SUS_100mil_hab_Ind,Shape__Area,Shape__Length
2467,Sul,Rio Grande do Sul,4310850,Jaboticaba,3810,0,0,0,0,0.0117083845713069,0.650111053165926
2468,Sudeste,São Paulo,3524303,Jaboticabal,77263,12,15.5313668897144,3,3.88284172242859,0.0614716867266907,1.25133797353499
2469,Sudeste,Minas Gerais,3134608,Jaboticatubas,20143,0,0,0,0,0.0959155773750808,2.25690477061844
2470,Nordeste,Rio Grande do Norte,2405009,Jaçanã,9133,0,0,0,0,0.00445990040464039,0.475170418488586
2471,Nordeste,Bahia,2917409,Jacaraci,14842,0,0,0,0,0.111856060816081,2.03998207759793
2472,Nordeste,Paraíba,2507309,Jacaraú,14431,0,0,0,0,0.0206899776935217,0.845816394908779
2473,Nordeste,Alagoas,2703403,Jacaré dos Homens,5253,0,0,0,0,0.0122734151376847,0.56449829791165
2474,Norte,Pará,1503754,Jacareacanga,8239,0,0,0,0,4.36707417098069,12.8695740856145
2475,Sudeste,São Paulo,3524402,Jacareí,233662,69,29.5298336914004,14,5.99156045912472,0.0409807583064321,1.39947659563944
2476,Sul,Paraná,4111803,Jacarezinho,39378,16,40.6318248768348,9,22.8554014932196,0.0531268459329795,1.77179014837277
2477,Sudeste,São Paulo,3524501,Jaci,7067,0,0,0,0,0.0126033435984709,0.565356464856163
2478,Centro-Oeste,Mato Grosso,5104807,Jaciara,27776,0,0,0,0,0.141364699733458,2.44135748912255
2479,Sudeste,Minas Gerais,3134707,Jacinto,12326,0,0,0,0,0.11776665420058,2.15563630398182
2480,Sul,Santa Catarina,4208708,Jacinto Machado,10416,0,0,0,0,0.0399416809589184,1.31694144775963
2481,Nordeste,Bahia,2917508,Jacobina,80518,3,3.72587495963635,0,0,0.181480560003678,2.77473545542567
2482,Nordeste,Piauí,2205151,Jacobina do Piauí,5741,0,0,0,0,0.109368663725519,1.84316498773343
2483,Sudeste,Minas Gerais,3134806,Jacuí,7686,0,0,0,0,0.035555882777544,1.1776468808909
2484,Nordeste,Alagoas,2703502,Jacuípe,7021,0,0,0,0,0.0171583610180051,0.744055895671234
2485,Sul,Rio Grande do Sul,4310876,Jacuizinho,2692,0,0,0,0,0.0313571975001423,1.14696631849564
2486,Norte,Pará,1503804,Jacundá,59155,0,0,0,0,0.163672054434386,2.06721797059332
2487,Sudeste,São Paulo,3524600,Jacupiranga,17866,0,0,0,0,0.0628614692876681,1.99990322972308
2488,Sudeste,Minas Gerais,3134905,Jacutinga,25979,0,0,0,0,0.0304665401177999,0.973360136153401
2489,Sul,Rio Grande do Sul,4310900,Jacutinga,3561,0,0,0,0,0.0164169373647383,0.933816293483431
2490,Sul,Paraná,4111902,Jaguapitã,13620,0,0,0,0,0.0418566005457706,1.34683229977121
2491,Nordeste,Bahia,2917607,Jaguaquara,54423,0,0,0,0,0.0772225131137816,1.98824938737995
2492,Sudeste,Minas Gerais,3135001,Jaguaraçu,3133,0,0,0,0,0.0141042242595404,0.764093166404412
2493,Sul,Rio Grande do Sul,4311007,Jaguarão,26680,0,0,0,0,0.196614084524754,2.33481372046594
2494,Nordeste,Bahia,2917706,Jaguarari,33570,0,0,0,0,0.203376292630026,2.51083995868251
2495,Sudeste,Espírito Santo,3203056,Jaguaré,30477,0,0,0,0,0.0565901720608508,1.56176710048991
2496,Nordeste,Ceará,2306702,Jaguaretama,18162,0,0,0,0,0.14357608364601,1.76886505751419
2497,Sul,Rio Grande do Sul,4311106,Jaguari,10848,0,0,0,0,0.0626278538337601,1.82951873773089
2498,Sul,Paraná,4112009,Jaguariaíva,34857,0,0,0,0,0.129261910827609,2.44430421768497
2499,Nordeste,Ceará,2306801,Jaguaribara,11401,0,0,0,0,0.0545841930477167,1.4692313600906
2500,Nordeste,Ceará,2306900,Jaguaribe,34682,0,0,0,0,0.153280895632477,2.53570176167958
2501,Nordeste,Bahia,2917805,Jaguaripe,18788,0,0,0,0,0.0721269935664282,2.10438544128713
2502,Sudeste,São Paulo,3524709,Jaguariúna,57488,0,0,0,0,0.0124256925640793,0.75859174330587
2503,Nordeste,Ceará,2307007,Jaguaruana,33705,0,0,0,0,0.0707296397111037,1.16455184403056
2504,Sul,Santa Catarina,4208807,Jaguaruna,20024,0,0,0,0,0.0303056170057516,1.11352477496414
2505,Sudeste,Minas Gerais,3135050,Jaíba,38909,0,0,0,0,0.221698917625361,3.34254860779768
2506,Nordeste,Piauí,2205201,Jaicós,19104,0,0,0,0,0.0708584227794233,1.39747557523926
2507,Sudeste,São Paulo,3524808,Jales,49107,20,40.7273912069562,19,38.6910216466084,0.0318719965736136,0.949511841502313
2508,Sudeste,São Paulo,3524907,Jambeiro,6602,0,0,0,0,0.0162756113783189,0.659010992374905
2509,Sudeste,Minas Gerais,3135076,Jampruca,5404,0,0,0,0,0.0442297306142905,1.49758589785992
2510,Sudeste,Minas Gerais,3135100,Janaúba,71648,10,13.9571237159446,10,13.9571237159446,0.183989732621455,2.89488233017857
2511,Centro-Oeste,Goiás,5211701,Jandaia,6048,0,0,0,0,0.0733596515380555,1.81004655593284
2512,Sul,Paraná,4112108,Jandaia do Sul,21176,0,0,0,0,0.0165996333288376,0.778036303984027
2513,Nordeste,Rio Grande do Norte,2405108,Jandaíra,6878,0,0,0,0,0.0339191010817927,0.844233939504557
2514,Nordeste,Bahia,2917904,Jandaíra,10709,0,0,0,0,0.0531885509551557,1.79119521457459
2515,Sudeste,São Paulo,3525003,Jandira,124937,0,0,0,0,0.00154300596886969,0.273637806309408
2516,Nordeste,Rio Grande do Norte,2405207,Janduís,5268,0,0,0,0,0.0249029235360325,0.750318033637646
2517,Centro-Oeste,Mato Grosso,5104906,Jangada,8409,0,0,0,0,0.0854478833815051,1.60304647211558
2518,Sul,Paraná,4112207,Janiópolis,5245,0,0,0,0,0.0298121255879096,1.18466430523644
2519,Sudeste,Minas Gerais,3135209,Januária,67742,0,0,0,0,0.560613015006709,6.51658760239944
2520,Nordeste,Rio Grande do Norte,2405306,Januário Cicco,10181,0,0,0,0,0.0152864491962674,0.655237691598331
2521,Sudeste,Minas Gerais,3135308,Japaraíba,4350,0,0,0,0,0.0148713733581758,0.662233349629291
2522,Nordeste,Alagoas,2703601,Japaratinga,8361,0,0,0,0,0.00704081375954502,0.432142950116671
2523,Nordeste,Sergipe,2803302,Japaratuba,18743,0,0,0,0,0.0302008183823546,0.914660695262603
2524,Sudeste,Rio de Janeiro,3302270,Japeri,104768,0,0,0,0,0.00717817996229542,0.519012556422259
2525,Nordeste,Rio Grande do Norte,2405405,Japi,5055,0,0,0,0,0.0154483301422488,0.607415855836789
2526,Sul,Paraná,4112306,Japira,4994,0,0,0,0,0.0166735257159871,0.92718281631216
2527,Nordeste,Sergipe,2803401,Japoatã,13434,0,0,0,0,0.0336929911970856,0.941206250881048
2528,Sudeste,Minas Gerais,3135357,Japonvar,7969,0,0,0,0,0.031671852545287,1.21928619477986
2529,Centro-Oeste,Mato Grosso do Sul,5004809,Japorã,9110,0,0,0,0,0.037160761389714,1.17040883449626
2530,Norte,Amazonas,1302108,Japurá,2755,0,0,0,0,4.53764152301639,15.8219831814998
2531,Sul,Paraná,4112405,Japurá,9425,0,0,0,0,0.0145956546706429,0.539743469009861
2532,Nordeste,Pernambuco,2607950,Jaqueira,11656,0,0,0,0,0.00716596250373414,0.512646263879242
2533,Sul,Rio Grande do Sul,4311122,Jaquirana,3716,0,0,0,0,0.0840293810127832,2.25885144729557
2534,Centro-Oeste,Goiás,5211800,Jaraguá,50511,0,0,0,0,0.155931161759838,2.47884924562764
2535,Sul,Santa Catarina,4208906,Jaraguá do Sul,177697,30,16.8826710636646,23,12.9433811488095,0.0479268063613745,1.6351371618167
2536,Centro-Oeste,Mato Grosso do Sul,5004908,Jaraguari,7187,0,0,0,0,0.251790682219848,2.7700984058782
2537,Nordeste,Alagoas,2703700,Jaramataia,5770,0,0,0,0,0.00854413608232107,0.519377923819971
2538,Nordeste,Ceará,2307106,Jardim,27174,0,0,0,0,0.0452661141070223,0.94727518663432
2539,Centro-Oeste,Mato Grosso do Sul,5005004,Jardim,26097,0,0,0,0,0.191990470871588,4.71474372376774
2540,Sul,Paraná,4112504,Jardim Alegre,11328,0,0,0,0,0.0364804136730754,1.52610294931816
2541,Nordeste,Rio Grande do Norte,2405504,Jardim de Angicos,2612,0,0,0,0,0.0207356912545151,0.642232141465951
2542,Nordeste,Rio Grande do Norte,2405603,Jardim de Piranhas,14837,0,0,0,0,0.0270129649450723,0.944971835436965
2543,Nordeste,Piauí,2205250,Jardim do Mulato,4504,0,0,0,0,0.0416530706953324,1.11097936666163
2544,Nordeste,Rio Grande do Norte,2405702,Jardim do Seridó,12396,0,0,0,0,0.0300609861275234,0.845420245957916
2545,Sul,Paraná,4112603,Jardim Olinda,1331,0,0,0,0,0.0112845290589121,0.457695200960247
2546,Sudeste,São Paulo,3525102,Jardinópolis,44380,0,0,0,0,0.0435958292871419,1.17010340316126
2547,Sul,Santa Catarina,4208955,Jardinópolis,1570,0,0,0,0,0.00613930215797609,0.585293938326871
2548,Sul,Rio Grande do Sul,4311130,Jari,3503,0,0,0,0,0.0795248883588329,1.99058987220108
2549,Sudeste,São Paulo,3525201,Jarinu,30044,0,0,0,0,0.0182950603071959,0.861512153374266
2550,Norte,Rondônia,1100114,Jaru,51775,0,0,0,0,0.24322046836636,3.93738072257639
2551,Centro-Oeste,Goiás,5211909,Jataí,100882,20,19.8251422453956,10,9.91257112269781,0.611752019889252,5.92151082508745
2552,Sul,Paraná,4112702,Jataizinho,12588,0,0,0,0,0.014045525980805,0.649165217895869
2553,Nordeste,Pernambuco,2608008,Jataúba,17150,0,0,0,0,0.0586180176763094,1.24648113646955
2554,Centro-Oeste,Mato Grosso do Sul,5005103,Jateí,4027,0,0,0,0,0.169449176427634,2.72586149029787
2555,Nordeste,Ceará,2307205,Jati,8111,0,0,0,0,0.0289559593947502,0.898368028195955
2556,Nordeste,Maranhão,2105450,Jatobá,10153,0,0,0,0,0.0482911805544575,1.0895458077339
2557,Nordeste,Pernambuco,2608057,Jatobá,14796,0,0,0,0,0.022860626142517,0.709751309723773
2558,Nordeste,Piauí,2205276,Jatobá do Piauí,4865,0,0,0,0,0.0530453853844506,1.2841740272894
2559,Sudeste,São Paulo,3525300,Jaú,150252,55,36.6051699810984,40,26.6219418044352,0.0602153021601453,1.69649572636901
2560,Norte,Tocantins,1711506,Jaú do Tocantins,3849,0,0,0,0,0.180885241275405,3.72126479520593
2561,Centro-Oeste,Goiás,5212006,Jaupaci,2879,0,0,0,0,0.0445443248925699,1.21697749366763
2562,Centro-Oeste,Mato Grosso,5105002,Jauru,8793,0,0,0,0,0.114313179249166,2.21150559959705
2563,Sudeste,Minas Gerais,3135407,Jeceaba,4912,0,0,0,0,0.0204639813475183,0.997810022263095
2564,Sudeste,Minas Gerais,3135456,Jenipapo de Minas,7692,0,0,0,0,0.0241587343426204,0.988358651432424
2565,Nordeste,Maranhão,2105476,Jenipapo dos Vieiras,16515,0,0,0,0,0.160158031767182,2.31638357872632
2566,Sudeste,Minas Gerais,3135506,Jequeri,12386,0,0,0,0,0.0474353102934515,1.28786753630358
2567,Nordeste,Alagoas,2703759,Jequiá da Praia,11580,0,0,0,0,0.0276114706021815,1.19006241465896
2568,Nordeste,Bahia,2918001,Jequié,155966,36,23.0819537591526,32,20.5172922303579,0.248266927742691,3.84002731415894
2569,Sudeste,Minas Gerais,3135605,Jequitaí,7531,0,0,0,0,0.107753266356724,2.03046008704192
2570,Sudeste,Minas Gerais,3135704,Jequitibá,5211,0,0,0,0,0.0382313370814131,1.50680418981591
2571,Sudeste,Minas Gerais,3135803,Jequitinhonha,25391,0,0,0,0,0.297273177090574,3.43952953148821
2572,Nordeste,Bahia,2918100,Jeremoabo,40463,0,0,0,0,0.38148826513924,2.81529636490641
2573,Nordeste,Paraíba,2507408,Jericó,7739,0,0,0,0,0.0146594474331607,0.560782048168212
2574,Sudeste,São Paulo,3525409,Jeriquara,3159,0,0,0,0,0.0122809475961958,0.619747105551844
2575,Sudeste,Espírito Santo,3203106,Jerônimo Monteiro,12192,0,0,0,0,0.0140735582789944,0.734786407636082
2576,Nordeste,Piauí,2205300,Jerumenha,4452,0,0,0,0,0.152849940371709,2.20304720054248
2577,Sudeste,Minas Gerais,3135902,Jesuânia,4787,0,0,0,0,0.0134562828982325,0.661824559518785
2578,Sul,Paraná,4112751,Jesuítas,8412,0,0,0,0,0.022030778077692,1.15251973986892
2579,Centro-Oeste,Goiás,5212055,Jesúpolis,2490,0,0,0,0,0.0103386755907309,0.543447316061014
2580,Norte,Rondônia,1100122,Ji-Paraná,128969,10,7.75380130108786,6,4.65228078065272,0.569522776542669,4.86824954753284
2581,Nordeste,Ceará,2307254,Jijoca de Jericoacoara,19816,0,0,0,0,0.0166580072931524,0.639481377172654
2582,Nordeste,Bahia,2918209,Jiquiriçá,14537,0,0,0,0,0.0199063110737256,1.00590253092664
2583,Nordeste,Bahia,2918308,Jitaúna,11166,0,0,0,0,0.021919853467864,0.81077121977795
2584,Sul,Santa Catarina,4209003,Joaçaba,30118,10,33.2027359054386,10,33.2027359054386,0.0220436379337343,0.766612642071446
2585,Sudeste,Minas Gerais,3136009,Joaíma,15432,0,0,0,0,0.141049050425636,2.4093211716804
2586,Sudeste,Minas Gerais,3136108,Joanésia,4573,0,0,0,0,0.0200412730834501,0.946967942565378
2587,Sudeste,São Paulo,3525508,Joanópolis,13220,0,0,0,0,0.0329518881823105,1.06474628254224
2588,Nordeste,Pernambuco,2608107,João Alfredo,33822,0,0,0,0,0.0114680263553737,0.59241445512478
2589,Nordeste,Rio Grande do Norte,2405801,João Câmara,34955,0,0,0,0,0.0583433404332112,1.14459546188007
2590,Nordeste,Piauí,2205359,João Costa,3008,0,0,0,0,0.147856090641056,1.79220729979358
2591,Nordeste,Rio Grande do Norte,2405900,João Dias,2654,0,0,0,0,0.00720543275504326,0.43087002824999
2592,Nordeste,Bahia,2918357,João Dourado,25188,0,0,0,0,0.0756013383720813,1.34436460001098
2593,Nordeste,Maranhão,2105500,João Lisboa,23632,0,0,0,0,0.0926008407056571,1.99137491990089
2594,Sudeste,Minas Gerais,3136207,João Monlevade,79910,10,12.5140783381304,8,10.0112626705043,0.00855067355985284,0.486026376247659
2595,Sudeste,Espírito Santo,3203130,João Neiva,16668,0,0,0,0,0.0245351604806956,0.964963791349624
2596,Nordeste,Paraíba,2507507,João Pessoa,809015,239,29.5420974889217,132,16.3161375252622,0.0173120306279628,0.836191722076425
2597,Sudeste,Minas Gerais,3136306,João Pinheiro,47452,0,0,0,0,0.913225016534909,6.72742162659452
2598,Sudeste,São Paulo,3525607,João Ramalho,4523,0,0,0,0,0.0364043668334944,1.30372546951224
2599,Sudeste,Minas Gerais,3136405,Joaquim Felício,4695,0,0,0,0,0.0673571099129049,1.67996434050677
2600,Nordeste,Alagoas,2703809,Joaquim Gomes,23993,0,0,0,0,0.0245330529253351,0.9300403766284
2601,Nordeste,Pernambuco,2608206,Joaquim Nabuco,16023,0,0,0,0,0.0100119200054962,0.512656347789655
2602,Nordeste,Piauí,2205409,Joaquim Pires,14354,0,0,0,0,0.0602284979704706,1.41364311923861
2603,Sul,Paraná,4112801,Joaquim Távora,11908,0,0,0,0,0.0255546936598421,1.43503111303342
2604,Nordeste,Paraíba,2513653,Joca Claudino,2636,0,0,0,0,0.00604993999225201,0.348921203237473
2605,Nordeste,Piauí,2205458,Joca Marques,5443,0,0,0,0,0.0135471873190482,0.539937929765485
2606,Sul,Rio Grande do Sul,4311155,Jóia,8560,0,0,0,0,0.114188354052772,2.47814339607521
2607,Sul,Santa Catarina,4209102,Joinville,590466,96,16.2583451036978,49,8.29853031334573,0.101733580734958,2.17730109329388
2608,Sudeste,Minas Gerais,3136504,Jordânia,10812,0,0,0,0,0.0461315697297096,1.39939781088127
2609,Norte,Acre,1200328,Jordão,8317,0,0,0,0,0.440808360128415,4.68416561766377
2610,Sul,Santa Catarina,4209151,José Boiteux,4997,0,0,0,0,0.0368013799322853,1.05483112567961
2611,Sudeste,São Paulo,3525706,José Bonifácio,37015,0,0,0,0,0.074770465317215,1.6649408608144
2612,Nordeste,Rio Grande do Norte,2406007,José da Penha,5951,0,0,0,0,0.00961398346714759,0.461793899078587
2613,Nordeste,Piauí,2205508,José de Freitas,39208,0,0,0,0,0.125375819758546,1.48407762647855
2614,Sudeste,Minas Gerais,3136520,José Gonçalves de Minas,4501,0,0,0,0,0.0323414679371012,0.911342571020457
2615,Sudeste,Minas Gerais,3136553,José Raydan,4995,0,0,0,0,0.0154476512570341,0.914412412080726
2616,Nordeste,Maranhão,2105609,Joselândia,16168,0,0,0,0,0.0573678766544958,1.61395326467479
2617,Sudeste,Minas Gerais,3136579,Josenópolis,4867,0,0,0,0,0.0458324414320259,1.08697486830703
2618,Centro-Oeste,Goiás,5212105,Joviânia,7387,0,0,0,0,0.0379629858340422,1.41569097726758
2619,Centro-Oeste,Mato Grosso,5105101,Juara,34974,0,0,0,0,1.87155436170821,8.39981818349641
2620,Nordeste,Paraíba,2507606,Juarez Távora,7936,0,0,0,0,0.00579929022130443,0.391664925138822
2621,Norte,Tocantins,1711803,Juarina,2193,0,0,0,0,0.0394679603304553,1.00932178620486
2622,Sudeste,Minas Gerais,3136652,Juatuba,26946,0,0,0,0,0.00838553605746029,0.587066998945204
2623,Nordeste,Paraíba,2507705,Juazeirinho,18171,0,0,0,0,0.0382648094901441,0.956127904447652
2624,Nordeste,Bahia,2918407,Juazeiro,216707,37,17.0737447336727,31,14.3050293714555,0.553519778013168,3.57298039275916
2625,Nordeste,Ceará,2307304,Juazeiro do Norte,274207,60,21.8812794713483,50,18.2343995594569,0.0203709236186,0.637122345805416
2626,Nordeste,Piauí,2205516,Juazeiro do Piauí,5478,0,0,0,0,0.0762712926674283,1.48925787929609
2627,Nordeste,Ceará,2307403,Jucás,24833,0,0,0,0,0.0766114381463012,1.55163559257518
2628,Nordeste,Pernambuco,2608255,Jucati,11424,0,0,0,0,0.00991014469082074,0.470310237206109
2629,Nordeste,Bahia,2918456,Jucuruçu,9126,0,0,0,0,0.123608704184505,2.79965250978944
2630,Nordeste,Rio Grande do Norte,2406106,Jucurutu,18295,0,0,0,0,0.0762719228432616,1.52545204869571
2631,Centro-Oeste,Mato Grosso,5105150,Juína,40997,10,24.3920286850257,0,0,2.17043172681866,9.6296178598027
2632,Sudeste,Minas Gerais,3136702,Juiz de Fora,568873,210,36.9150935270262,133,23.3795592337833,0.125347309814458,2.79072826915019
2633,Nordeste,Piauí,2205524,Júlio Borges,5627,0,0,0,0,0.107100178645453,1.36756817126463
2634,Sul,Rio Grande do Sul,4311205,Júlio de Castilhos,19293,0,0,0,0,0.179185375388784,4.02747130123324
2635,Sudeste,São Paulo,3525805,Júlio Mesquita,4776,0,0,0,0,0.0112083673137704,0.605023686674675
2636,Sudeste,São Paulo,3525854,Jumirim,3367,0,0,0,0,0.00499626158125466,0.37892772378562
2637,Nordeste,Maranhão,2105658,Junco do Maranhão,3432,0,0,0,0,0.0451193495931719,1.0695527875942
2638,Nordeste,Paraíba,2507804,Junco do Seridó,7150,0,0,0,0,0.0139464971204291,0.721526311524028
2639,Nordeste,Rio Grande do Norte,2406155,Jundiá,3898,0,0,0,0,0.00364781273243864,0.313525409440612
2640,Nordeste,Alagoas,2703908,Jundiá,4155,0,0,0,0,0.00730032598752928,0.490291355021286
2641,Sudeste,São Paulo,3525904,Jundiaí,418962,104,24.8232536602365,47,11.2182011733761,0.0380330936443443,1.24925470975039
2642,Sul,Paraná,4112900,Jundiaí do Sul,3292,0,0,0,0,0.0283545172358117,0.995504792444332
2643,Nordeste,Alagoas,2704005,Junqueiro,24727,0,0,0,0,0.0204187525411896,0.739958857106779
2644,Sudeste,São Paulo,3526001,Junqueirópolis,20679,0,0,0,0,0.0507588266134462,1.52096611191038
2645,Nordeste,Pernambuco,2608305,Jupi,14836,0,0,0,0,0.0086267607742343,0.521045561950198
2646,Sul,Santa Catarina,4209177,Jupiá,2101,0,0,0,0,0.00832687132333376,0.624219611098075
2647,Sudeste,São Paulo,3526100,Juquiá,18812,0,0,0,0,0.0722394351869298,1.71766140122146
2648,Sudeste,São Paulo,3526209,Juquitiba,31444,0,0,0,0,0.0463175800233557,1.5752812958872
2649,Sudeste,Minas Gerais,3136801,Juramento,4331,0,0,0,0,0.0365959507499269,1.17742150131065
2650,Sul,Paraná,4112959,Juranda,7340,0,0,0,0,0.0306797496236868,1.28273450747602
2651,Nordeste,Piauí,2205532,Jurema,4763,0,0,0,0,0.104587068976599,2.01265338363378
2652,Nordeste,Pernambuco,2608404,Jurema,15378,0,0,0,0,0.0121825209487554,0.580665442675463
2653,Nordeste,Paraíba,2507903,Juripiranga,10756,0,0,0,0,0.00643356679739782,0.4264067072081
2654,Nordeste,Paraíba,2508000,Juru,9867,0,0,0,0,0.0330379338623743,0.825653938766236
2655,Norte,Amazonas,1302207,Juruá,14712,0,0,0,0,1.5824915470143,9.46375912444738
2656,Sudeste,Minas Gerais,3136900,Juruaia,10563,0,0,0,0,0.0191701506797131,0.789890728645685
2657,Centro-Oeste,Mato Grosso,5105176,Juruena,15865,0,0,0,0,0.229414886870984,2.22250570816606
2658,Norte,Pará,1503903,Juruti,57943,0,0,0,0,0.675309025219519,4.07568058181081
2659,Centro-Oeste,Mato Grosso,5105200,Juscimeira,11221,0,0,0,0,0.193815831417851,2.8187346824158
2660,Nordeste,Bahia,2918506,Jussara,15284,0,0,0,0,0.112074794171434,1.53499079579658
2661,Sul,Paraná,4113007,Jussara,7013,0,0,0,0,0.0186588048992462,0.834688447949404
2662,Centro-Oeste,Goiás,5212204,Jussara,18478,0,0,0,0,0.344234798102264,5.42649789212307
2663,Nordeste,Bahia,2918555,Jussari,5833,0,0,0,0,0.0276796433069535,1.12763290564644
2664,Nordeste,Bahia,2918605,Jussiape,6186,0,0,0,0,0.0492406253020476,1.46505392781591
2665,Norte,Amazonas,1302306,Jutaí,14317,0,0,0,0,5.66239258765852,20.4172619648481
2666,Centro-Oeste,Mato Grosso do Sul,5005152,Juti,6712,0,0,0,0,0.139334121284833,2.14173690440214
2667,Sudeste,Minas Gerais,3136959,Juvenília,5724,0,0,0,0,0.0892222503115931,2.45189251997969
2668,Sul,Paraná,4113106,Kaloré,4100,0,0,0,0,0.0171333400415961,0.868653926965172
2669,Norte,Amazonas,1302405,Lábrea,46069,0,0,0,0,5.60429931767374,17.7978768352033
2670,Sul,Santa Catarina,4209201,Lacerdópolis,2246,0,0,0,0,0.006277759253976,0.575438739927865
2671,Sudeste,Minas Gerais,3137007,Ladainha,18111,0,0,0,0,0.0737544992925336,1.6408711385958
2672,Centro-Oeste,Mato Grosso do Sul,5005202,Ladário,23331,0,0,0,0,0.0292549253350671,0.716725689328601
2673,Nordeste,Bahia,2918704,Lafaiete Coutinho,3724,0,0,0,0,0.0416102099174509,1.24522834825472
2674,Sudeste,Minas Gerais,3137106,Lagamar,7613,0,0,0,0,0.125871262498151,2.89303574412967
2675,Nordeste,Sergipe,2803500,Lagarto,104408,10,9.57781012949199,10,9.57781012949199,0.0801245188036432,1.7796749047572
2676,Sul,Santa Catarina,4209300,Lages,157544,20,12.6948661961103,20,12.6948661961103,0.241459522829246,4.78165893222597
2677,Nordeste,Maranhão,2105708,Lago da Pedra,50266,0,0,0,0,0.101111663735182,2.00201552042331
2678,Nordeste,Maranhão,2105807,Lago do Junco,10840,0,0,0,0,0.0267709071973883,1.06625242957006
2679,Nordeste,Maranhão,2105948,Lago dos Rodrigues,8873,0,0,0,0,0.0179921330786783,0.819418962317226
2680,Nordeste,Maranhão,2105906,Lago Verde,16257,0,0,0,0,0.0507530297517036,1.3702940341671
2681,Nordeste,Paraíba,2508109,Lagoa,4666,0,0,0,0,0.0145464086822926,0.598807316828639
2682,Nordeste,Piauí,2205557,Lagoa Alegre,8542,0,0,0,0,0.0321588492495124,0.780979966318731
2683,Sul,Rio Grande do Sul,4311239,Lagoa Bonita do Sul,2903,0,0,0,0,0.0101162730270516,0.593004631783346
2684,Nordeste,Rio Grande do Norte,2406205,Lagoa d'Anta,6769,0,0,0,0,0.00863542129455652,0.448793944877343
2685,Nordeste,Alagoas,2704104,Lagoa da Canoa,17852,0,0,0,0,0.00689141157803874,0.463153127276316
2686,Norte,Tocantins,1711902,Lagoa da Confusão,13357,0,0,0,0,0.874014872485134,4.81403233199994
2687,Sudeste,Minas Gerais,3137205,Lagoa da Prata,52165,10,19.1699415316783,10,19.1699415316783,0.0379817853291797,1.31769845506195
2688,Nordeste,Paraíba,2508208,Lagoa de Dentro,7719,0,0,0,0,0.00691119953576447,0.42731063086279
2689,Nordeste,Pernambuco,2608503,Lagoa de Itaenga,21429,0,0,0,0,0.00469711529513006,0.337432377517215
2690,Nordeste,Rio Grande do Norte,2406304,Lagoa de Pedras,7544,0,0,0,0,0.00963876519681151,0.485883311309936
2691,Nordeste,Piauí,2205573,Lagoa de São Francisco,6758,0,0,0,0,0.0126800008767844,0.646613797482797
2692,Nordeste,Rio Grande do Norte,2406403,Lagoa de Velhos,2732,0,0,0,0,0.00921708894836115,0.391782128417567
2693,Nordeste,Piauí,2205565,Lagoa do Barro do Piauí,4655,0,0,0,0,0.109210394249317,1.90064607593781
2694,Nordeste,Pernambuco,2608453,Lagoa do Carro,18071,0,0,0,0,0.00571182764110745,0.377263227283006
2695,Nordeste,Maranhão,2105922,Lagoa do Mato,11250,0,0,0,0,0.123583030854348,2.01535935886843
2696,Nordeste,Pernambuco,2608602,Lagoa do Ouro,13145,0,0,0,0,0.016350662400697,0.703304774439554
2697,Nordeste,Piauí,2205581,Lagoa do Piauí,4064,0,0,0,0,0.0348140419792173,0.93716656334656
2698,Nordeste,Piauí,2205599,Lagoa do Sítio,5177,0,0,0,0,0.065784788522592,1.41101301315234
2699,Norte,Tocantins,1711951,Lagoa do Tocantins,4316,0,0,0,0,0.0752280751890737,1.66953989326468
2700,Nordeste,Pernambuco,2608701,Lagoa dos Gatos,16290,0,0,0,0,0.0184811595054271,0.575024096419463
2701,Sudeste,Minas Gerais,3137304,Lagoa dos Patos,4102,0,0,0,0,0.0509619389296745,1.56691212104185
2702,Sul,Rio Grande do Sul,4311270,Lagoa dos Três Cantos,1609,0,0,0,0,0.012783862492256,0.709273697043678
2703,Sudeste,Minas Gerais,3137403,Lagoa Dourada,13009,0,0,0,0,0.041381805679066,1.27672170216827
2704,Sudeste,Minas Gerais,3137502,Lagoa Formosa,18052,0,0,0,0,0.0720543088148133,1.76319901234217
2705,Nordeste,Pernambuco,2608750,Lagoa Grande,25601,0,0,0,0,0.152037839758492,2.07058253382607
2706,Sudeste,Minas Gerais,3137536,Lagoa Grande,9532,0,0,0,0,0.105336967443009,2.54322748044249
2707,Nordeste,Maranhão,2105963,Lagoa Grande do Maranhão,11394,0,0,0,0,0.0606774625747164,1.28175390052489
2708,Nordeste,Rio Grande do Norte,2406502,Lagoa Nova,15614,0,0,0,0,0.0144021289875411,0.878000186753143
2709,Nordeste,Bahia,2918753,Lagoa Real,15665,0,0,0,0,0.0763341375910613,1.44404979638025
2710,Nordeste,Rio Grande do Norte,2406601,Lagoa Salgada,8245,0,0,0,0,0.00646462052759489,0.37297512847003
2711,Sudeste,Minas Gerais,3137601,Lagoa Santa,64527,0,0,0,0,0.0197573652419578,0.951310525077781
2712,Centro-Oeste,Goiás,5212253,Lagoa Santa,1588,0,0,0,0,0.0394136715398759,1.12148468399718
2713,Nordeste,Paraíba,2508307,Lagoa Seca,27503,0,0,0,0,0.0088083739732383,0.536883321389412
